x,y,z,yaw
1.26,1.0,2.0,0.0
1.28,1.0,2.0,0.0
1.28,1.0,2.0,0.0
1.3,1.0,2.0,0.0
1.3,1.0,2.0,0.0
1.32,1.0,2.0,0.0
1.33,1.0,2.0,0.0
1.34,1.0,2.0,0.0
1.34,1.0,2.0,0.0
1.36,1.0,2.0,0.0
1.37,1.0,2.0,0.0
1.38,1.0,2.0,0.0
1.38,1.0,2.0,0.0
1.4,1.0,2.0,0.0
1.41,1.0,2.0,0.0
1.42,1.0,2.0,0.0
1.42,1.0,2.0,0.0
1.43,1.0,2.0,0.0
1.45,1.0,2.0,0.0
1.46,1.0,2.0,0.0
1.46,1.0,2.0,0.0
1.47,1.0,2.0,0.0
1.49,1.0,2.0,0.0
1.5,1.0,2.0,0.0
1.5,1.0,2.0,0.0
1.51,1.0,2.0,0.0
1.53,1.0,2.0,0.0
1.54,1.0,2.0,0.0
1.54,1.0,2.0,0.0
1.55,1.0,2.0,0.0
1.57,1.0,2.0,0.0
1.58,1.0,2.0,0.0
1.58,1.0,2.0,0.0
1.59,1.0,2.0,0.0
1.61,1.0,2.0,0.0
1.62,1.0,2.0,0.0
1.62,1.0,2.0,0.0
1.63,1.0,2.0,0.0
1.65,1.0,2.0,0.0
1.66,1.0,2.0,0.0
1.66,1.0,2.0,0.0
1.67,1.0,2.0,0.0
1.68,1.0,2.0,0.0
1.7,1.0,2.0,0.0
1.7,1.0,2.0,0.0
1.72,1.0,2.0,0.0
1.72,1.0,2.0,0.0
1.74,1.0,2.0,0.0
1.74,1.0,2.0,0.0
1.76,1.0,2.0,0.0
1.76,1.0,2.0,0.0
1.78,1.0,2.0,0.0
1.78,1.0,2.0,0.0
1.8,1.0,2.0,0.0
1.8,1.0,2.0,0.0
1.82,1.0,2.0,0.0
1.83,1.0,2.0,0.0
1.84,1.0,2.0,0.0
1.84,1.0,2.0,0.0
1.86,1.0,2.0,0.0
1.87,1.0,2.0,0.0
1.88,1.0,2.0,0.0
1.88,1.0,2.0,0.0
1.9,1.0,2.0,0.0
1.91,1.0,2.0,0.0
1.92,1.0,2.0,0.0
1.92,1.0,2.0,0.0
1.93,1.0,2.0,0.0
1.95,1.0,2.0,0.0
1.96,1.0,2.0,0.0
1.96,1.0,2.0,0.0
1.97,1.0,2.0,0.0
1.99,1.0,2.0,0.0
2.0,1.0,2.0,0.0
2.0,0.99,2.0,0.0
2.0,0.98,2.0,0.0
2.0,0.97,2.0,0.0
2.0,0.96,2.0,0.0
2.0,0.95,2.0,0.0
2.0,0.94,2.0,0.0
2.0,0.93,2.0,0.0
2.0,0.92,2.0,0.0
2.0,0.91,2.0,0.0
2.0,0.9,2.0,0.0
2.0,0.89,2.0,0.0
2.0,0.88,2.0,0.0
2.0,0.87,2.0,0.0
2.0,0.86,2.0,0.0
2.0,0.85,2.0,0.0
2.0,0.84,2.0,0.0
2.0,0.83,2.0,0.0
2.0,0.82,2.0,0.0
2.0,0.81,2.0,0.0
2.0,0.8,2.0,0.0
2.0,0.79,2.0,0.0
2.0,0.78,2.0,0.0
2.0,0.77,2.0,0.0
2.0,0.76,2.0,0.0
2.0,0.75,2.0,0.0
2.0,0.74,2.0,0.0
2.0,0.73,2.0,0.0
2.0,0.72,2.0,0.0
2.0,0.71,2.0,0.0
2.0,0.7,2.0,0.0
2.0,0.69,2.0,0.0
2.0,0.68,2.0,0.0
2.0,0.67,2.0,0.0
2.0,0.66,2.0,0.0
2.0,0.65,2.0,0.0
2.0,0.64,2.0,0.0
2.0,0.63,2.0,0.0
2.0,0.62,2.0,0.0
2.0,0.61,2.0,0.0
2.0,0.6,2.0,0.0
2.0,0.59,2.0,0.0
2.0,0.58,2.0,0.0
2.0,0.57,2.0,0.0
2.0,0.56,2.0,0.0
2.0,0.55,2.0,0.0
2.0,0.54,2.0,0.0
2.0,0.53,2.0,0.0
2.0,0.52,2.0,0.0
2.0,0.51,2.0,0.0
2.0,0.5,2.0,0.0
2.0,0.49,2.0,0.0
2.0,0.48,2.0,0.0
2.0,0.47,2.0,0.0
2.0,0.46,2.0,0.0
2.0,0.45,2.0,0.0
2.0,0.44,2.0,0.0
2.0,0.43,2.0,0.0
2.0,0.42,2.0,0.0
2.0,0.41,2.0,0.0
2.0,0.4,2.0,0.0
2.0,0.39,2.0,0.0
2.0,0.38,2.0,0.0
2.0,0.37,2.0,0.0
2.0,0.36,2.0,0.0
2.0,0.35,2.0,0.0
