timestamp,x,y,z,yaw,odor_concentration,is_surging,is_casting,vx,vy,vz,heading,angular_velocity
1744751522.0235689,3.4559059143066406,-0.5090532898902893,1.9932392835617065,-3.010144561345121,0.6,False,True,-0.5,-0.8693000025212123,0.0033803582191467285,-2.092762434539016,-0.1255650548748477
1744751522.0593956,3.4382004737854004,-0.5276542901992798,1.9929784536361694,-3.000556014960728,0.6,False,True,-0.5,-0.8481294781387457,0.003510773181915283,-2.103483676527876,-0.21442483977720528
1744751522.0912945,3.4248077869415283,-0.5425215363502502,1.9928230047225952,-2.9847604592576884,0.6,False,True,-0.5,-0.8235131857971442,0.0035884976387023926,-2.1164601219968824,-0.2595289093801245
1744751522.1232708,3.4113872051239014,-0.5580689907073975,1.992655634880066,-2.9660775242486426,0.6,False,True,-0.5,-0.7934586127111006,0.003672182559967041,-2.133092298040121,-0.33264352086477267
1744751522.1592374,3.397732973098755,-0.5743913650512695,1.9925662279129028,-2.9565309156587225,0.6,False,True,-0.5,-0.7545201471612267,0.003716886043548584,-2.1560288663703977,-0.4587313666055337
1744751522.192139,3.3839123249053955,-0.5913180112838745,1.992292046546936,-2.939371777475883,0.6,False,True,-0.5,-0.7108654648873327,0.0038539767265319824,-2.1837790999816855,-0.5550046722257562
1744751522.2240467,3.369915723800659,-0.6088205575942993,1.9921644926071167,-2.9205875255120946,0.6,False,True,-0.5,-0.6646360584501186,0.00391775369644165,-2.2157623280961474,-0.6396645622892372
1744751522.259097,3.3558061122894287,-0.6267824172973633,1.9920233488082886,-2.910577910009952,0.6,False,True,-0.5,-0.6083695560012797,0.003988325595855713,-2.258730431380626,-0.8593620656895684
1744751522.2909756,3.341541290283203,-0.645285964012146,1.9918041229248047,-2.896814806738657,0.6,False,True,-0.5,-0.552385190118644,0.004097938537597656,-2.3064579602488173,-0.9545505773638308
1744751522.3239155,3.322471857070923,-0.6703728437423706,1.9916328191757202,-2.885519335371471,0.6,False,True,-0.5,-0.49006981943889355,0.004183590412139893,-2.3662239319609393,-1.195319434242439
1744751522.3568597,3.3081202507019043,-0.6894365549087524,1.9913374185562134,-2.877485840051704,0.6,False,True,-0.5,-0.4234101637609983,0.0043312907218933105,-2.4389474519402383,-1.4544703995859805
